S!R12_4!!!!RSMD0603!!RSMD0603_1/10W-75,1%!!
S!R14_4!!!!RSMD0603!!RSMD0603_1/10W-75,1%!!
S!R10_1!!!!RSMD0603!!RSMD0603_1/10W-XX,1%!!
S!R10_2!!!!RSMD0603!!RSMD0603_1/10W-XX,1%!!
S!R10_3!!!!RSMD0603!!RSMD0603_1/10W-XX,1%!!
S!R10_4!!!!RSMD0603!!RSMD0603_1/10W-XX,1%!!
S!R6_1!!!!RSMD0805!!RSMD0805_125MW-100,1%!!
S!R8_1!!!!RSMD0805!!RSMD0805_125MW-100,1%!!
S!R6_2!!!!RSMD0805!!RSMD0805_125MW-100,1%!!
S!R8_2!!!!RSMD0805!!RSMD0805_125MW-100,1%!!
S!R6_3!!!!RSMD0805!!RSMD0805_125MW-100,1%!!
S!R8_3!!!!RSMD0805!!RSMD0805_125MW-100,1%!!
S!R6_4!!!!RSMD0805!!RSMD0805_125MW-100,1%!!
S!R8_4!!!!RSMD0805!!RSMD0805_125MW-100,1%!!
S!R2_1!!!!RSMD0805!!RSMD0805_125MW-12,1%!!
S!R2_2!!!!RSMD0805!!RSMD0805_125MW-12,1%!!
S!R2_3!!!!RSMD0805!!RSMD0805_125MW-12,1%!!
S!R2_4!!!!RSMD0805!!RSMD0805_125MW-12,1%!!
S!J4!!!!CON160P_40CDGH!!ASP-134606-01!!
S!C6_1!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C3_1!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C6_2!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C3_2!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C6_3!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C3_3!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C6_4!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C3_4!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C4_1!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C4_2!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C4_3!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C4_4!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1.0UF,6.3V!!
S!C7!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C8!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C9!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C10!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C11!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C5_1!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C5_2!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C5_3!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C5_4!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C8_1!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C8_2!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C8_3!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C8_4!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C1_1!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C7_1!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C1_2!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C7_2!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C1_3!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C7_3!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C1_4!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C7_4!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C9_1!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C10_1!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C9_2!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C10_2!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C9_3!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C10_3!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C9_4!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C10_4!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C1!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C4!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C5!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-100NF,16V!!
S!C2_1!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-10NF,50V!!
S!C2_2!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-10NF,50V!!
S!C2_3!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-10NF,50V!!
S!C2_4!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-10NF,50V!!
S!C2!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1UF,16V!!
S!C3!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1UF,16V!!
S!C6!!!!CAPCERSMDCL2!!CAPCERSMDCL2_0603-1UF,16V!!
S!IC2_1!!!!!!!!
S!IC2_2!!!!!!!!
S!IC2_3!!!!!!!!
S!IC2_4!!!!!!!!
S!IC2!!!!OPA4277!!OPA4277UA!!
S!PX2!!!!PCOAX!!PCOAX-PLEMO00C!!
S!PX3!!!!PCOAX!!PCOAX-PLEMO00C!!
S!PX4!!!!PCOAX!!PCOAX-PLEMO00C!!
S!PX5!!!!PCOAX!!PCOAX-PLEMO00C!!
S!R5_1!!!!RSMD0603!!RSMD0603_1/10W-100,1%!!
S!R7_1!!!!RSMD0603!!RSMD0603_1/10W-100,1%!!
S!R5_2!!!!RSMD0603!!RSMD0603_1/10W-100,1%!!
S!R7_2!!!!RSMD0603!!RSMD0603_1/10W-100,1%!!
S!R5_3!!!!RSMD0603!!RSMD0603_1/10W-100,1%!!
S!R7_3!!!!RSMD0603!!RSMD0603_1/10W-100,1%!!
S!R5_4!!!!RSMD0603!!RSMD0603_1/10W-100,1%!!
S!R7_4!!!!RSMD0603!!RSMD0603_1/10W-100,1%!!
S!R6!!!!RSMD0603!!RSMD0603_1/10W-10K,1%!!
S!R1!!!!RSMD0603!!RSMD0603_1/10W-10K,1%!!
S!R2!!!!RSMD0603!!RSMD0603_1/10W-10K,1%!!
S!R3!!!!RSMD0603!!RSMD0603_1/10W-10K,1%!!
S!R4!!!!RSMD0603!!RSMD0603_1/10W-10K,1%!!
S!R5!!!!RSMD0603!!RSMD0603_1/10W-10K,1%!!
S!R7!!!!RSMD0603!!RSMD0603_1/10W-10K,1%!!
S!R8!!!!RSMD0603!!RSMD0603_1/10W-10K,1%!!
S!R9_1!!!!RSMD0603!!RSMD0603_1/10W-33K,1%!!
S!R9_2!!!!RSMD0603!!RSMD0603_1/10W-33K,1%!!
S!R9_3!!!!RSMD0603!!RSMD0603_1/10W-33K,1%!!
S!R9_4!!!!RSMD0603!!RSMD0603_1/10W-33K,1%!!
